D0 Brightness -SAP,shift1,shift2,shift3,shift4,shift5,shift6,shift7,shift8,shift9,shift10,shift11,shift12,shift13,shift14,shift15
75,51,51,51,51,51,51,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3
75.1,49.9,51,51,51,51,51,51,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3
72.7,49.9,49.9,51,51,51,51,51,51,47.3,47.3,47.3,47.3,47.3,47.3,47.3
72,49.9,49.9,49.9,51,51,51,51,51,51,47.3,47.3,47.3,47.3,47.3,47.3
75.3,49.9,49.9,49.9,49.9,51,51,51,51,51,51,47.3,47.3,47.3,47.3,47.3
74.1,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51,51,47.3,47.3,47.3,47.3
76.5,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51,51,47.3,47.3,47.3
76.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51,51,47.3,47.3
72.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51,51,47.3
74.7,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51,51
76.5,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51,51
76.2,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51,51
75.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51,51
76.7,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51,51
72.6,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,51
70.5,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
72.5,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
71.3,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
72,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
71.5,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
72.3,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
73.2,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
71.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
70.9,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9,49.9
72.4,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9,49.9
72,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9,49.9
73.1,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9,49.9
73.3,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9,49.9
71.8,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9,49.9
70.6,53,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,49.9
73.8,53,53,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8
73.5,53,53,53,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8,51.8
77.1,53,53,53,53,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8,51.8
76,53,53,53,53,53,53,53,53,53,53,51.8,51.8,51.8,51.8,51.8
73.8,53,53,53,53,53,53,53,53,53,53,53,51.8,51.8,51.8,51.8
73.3,53,53,53,53,53,53,53,53,53,53,53,53,51.8,51.8,51.8
74.9,53,53,53,53,53,53,53,53,53,53,53,53,53,51.8,51.8
75.7,53,53,53,53,53,53,53,53,53,53,53,53,53,53,51.8
75.7,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
73.8,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
74.1,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53
75.8,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53
73.2,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53
74,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53
72.4,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53
72,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53
71.5,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53
73.1,52.2,52,52,52,52,52,52,52,53,53,53,53,53,53,53
72.5,52.2,52.2,52,52,52,52,52,52,52,53,53,53,53,53,53
71.7,52.2,52.2,52.2,52,52,52,52,52,52,52,53,53,53,53,53
72.8,52.2,52.2,52.2,52.2,52,52,52,52,52,52,52,53,53,53,53
75.1,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52,52,52,53,53,53
76.3,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52,52,52,53,53
77.9,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52,52,52,53
76.7,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52,52,52
75.3,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52,52
73,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52,52
73.3,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52,52
73.9,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52,52
73.5,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52,52
72.9,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52
76.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
77.6,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
76.1,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
78.2,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
75.8,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
73,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
72.8,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
67.5,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
69.3,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
64.6,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2,52.2
60.5,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2,52.2
61.3,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2,52.2
68.5,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2,52.2
69.3,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2,52.2
73.3,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2,52.2
74.5,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.2
77.5,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4
74.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4,52.4
67.3,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4,52.4
70.4,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4,52.4
67.8,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4,52.4
66.2,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4,52.4
65.6,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4,52.4
66.5,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,52.4
73,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
74.5,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
75.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
72.8,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
72.4,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
71,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
70.8,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
72.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
73.5,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
73.7,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9,47.9
73.2,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9,47.9
72.3,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9,47.9
71.4,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9,47.9
71,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9,47.9
70.2,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9,47.9
70.8,47,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,47.9
68.5,47,47,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1
67.9,47,47,47,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1,49.1
70.2,47,47,47,47,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1,49.1
71,47,47,47,47,47,47,47,47,47,47,49.1,49.1,49.1,49.1,49.1
71.6,47,47,47,47,47,47,47,47,47,47,47,49.1,49.1,49.1,49.1
71.3,47,47,47,47,47,47,47,47,47,47,47,47,49.1,49.1,49.1
72,47,47,47,47,47,47,47,47,47,47,47,47,47,49.1,49.1
71.6,47,47,47,47,47,47,47,47,47,47,47,47,47,47,49.1
67.3,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
70.7,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
70.4,46.4,47,47,47,47,47,47,47,47,47,47,47,47,47,47
72.9,46.4,46.4,47,47,47,47,47,47,47,47,47,47,47,47,47
72.4,46.4,46.4,46.4,47,47,47,47,47,47,47,47,47,47,47,47
72.1,46.4,46.4,46.4,46.4,47,47,47,47,47,47,47,47,47,47,47
73,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47,47,47,47,47,47
72.9,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47,47,47,47,47
71.3,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47,47,47,47
70.8,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47,47,47
70.3,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47,47
71.6,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47,47
72.7,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47,47
70.7,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47,47
70,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47,47
69.1,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,47
69.3,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4
70.7,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4
68.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4,46.4
70.9,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4,46.4
72.6,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4,46.4
70.8,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4,46.4
68.1,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4,46.4
68.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,46.4
71.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
71.8,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
73.1,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
73.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
73.5,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
74.5,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
74,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
74.3,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
72.4,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4
71.8,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4,45.4
72.8,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4,45.4
73.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4,45.4
72.1,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4,45.4
71.6,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4,45.4
71.4,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4,45.4
72.4,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,45.4
70.5,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2
68.8,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2,48.2
67.5,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2,48.2
66.2,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2,48.2
67.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2,48.2
65.2,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2,48.2
68,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2,48.2
68.4,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,48.2
71.8,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
74,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
73.5,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
72.8,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
74.9,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
75.1,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
76.2,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
76.3,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
72.3,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
73.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3,50.3
71,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3,50.3
69.9,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3,50.3
69.6,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3,50.3
68,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3,50.3
68.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3,50.3
67.8,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,50.3
67,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
72.1,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6,46.6
72.5,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6,46.6
73,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6,46.6
71.2,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6,46.6
68.1,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6,46.6
67.5,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6,46.6
70.1,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,46.6
72.8,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
73.1,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
73.5,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
72.8,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
70,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
68.5,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
71.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
72.5,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
74,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
76.8,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
77.1,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
78.3,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
75,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
73.2,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4,48.4
73,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4,48.4
72.1,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4,48.4
73.3,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4,48.4
71.7,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4,48.4
69.2,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4,48.4
68.8,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4,48.4
69.3,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,48.4
69.8,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
70.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
68.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
72.1,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
73.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
73.1,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
72.7,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
70,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
66.7,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
68.6,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6,47.6
70.3,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6,47.6
74,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6,47.6
73.9,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6,47.6
74.9,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6,47.6
76.7,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6,47.6
75.9,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,47.6
74.4,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
73,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5,48.5
72.1,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5,48.5
73.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5,48.5
75.4,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5,48.5
76.1,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5,48.5
76.4,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5,48.5
76.7,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,48.5
66.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
67.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
69.2,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
70.9,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
71.3,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
73.1,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
74.3,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
69.6,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
65.8,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
66.1,45.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2,49.2
67.9,45.5,45.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2,49.2
69.8,45.5,45.5,45.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2,49.2
69,45.5,45.5,45.5,45.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,49.2,49.2,49.2,49.2
